user_id,gender,age_id,age_range,occupation_id,occupation,cp
4551,M,18,18-24,12,programmer,60622
4552,M,25,25-34,0,other or not specified,22306
4553,F,35,35-44,16,self-employed,48237
4554,F,25,25-34,9,homemaker,48306
4555,F,18,18-24,9,homemaker,73008
4556,M,45,45-49,16,self-employed,55011
4557,M,25,25-34,14,sales/marketing,02134
4558,M,35,35-44,14,sales/marketing,48217
4559,M,25,25-34,7,executive/managerial,05346
4560,M,25,25-34,0,other or not specified,69301
4561,F,25,25-34,9,homemaker,84037
4562,M,35,35-44,10,K-12 student,94133
4563,F,25,25-34,6,doctor/health care,22903
4564,M,35,35-44,12,programmer,19107
4565,M,35,35-44,14,sales/marketing,94085
4566,M,35,35-44,17,technician/engineer,19473
4567,M,18,18-24,4,college/grad student,98105
4568,F,25,25-34,4,college/grad student,90034
4569,M,25,25-34,0,other or not specified,21532
4570,M,45,45-49,17,technician/engineer,60185
4571,M,35,35-44,7,executive/managerial,21013
4572,F,1,Under 18,10,K-12 student,17036
4573,M,50,50-55,16,self-employed,11963
4574,M,25,25-34,4,college/grad student,60614
4575,F,1,Under 18,10,K-12 student,03608
4576,F,25,25-34,7,executive/managerial,48237
4577,M,35,35-44,7,executive/managerial,48306
4578,M,25,25-34,0,other or not specified,02134
4579,F,18,18-24,4,college/grad student,63332
4580,F,56,56+,13,retired,97113
4581,M,25,25-34,1,academic/educator,19103
4582,F,25,25-34,0,other or not specified,55408
4583,M,50,50-55,1,academic/educator,48371
4584,F,45,45-49,0,other or not specified,11372
4585,M,35,35-44,7,executive/managerial,30324
4586,M,25,25-34,4,college/grad student,01604
4587,M,35,35-44,14,sales/marketing,07920
4588,F,25,25-34,4,college/grad student,48042
4589,M,25,25-34,17,technician/engineer,02139
4590,F,18,18-24,20,writer,55104
4591,M,25,25-34,15,scientist,02143
4592,M,18,18-24,4,college/grad student,66044
4593,F,45,45-49,1,academic/educator,43202
4594,M,35,35-44,16,self-employed,55303
4595,M,25,25-34,18,tradesman/craftsman,97034
4596,F,18,18-24,4,college/grad student,94611
4597,F,25,25-34,4,college/grad student,22207
4598,F,35,35-44,3,clerical/admin,48237
4599,F,35,35-44,0,other or not specified,04287
4600,M,25,25-34,0,other or not specified,46240
4601,M,35,35-44,14,sales/marketing,55415
4602,M,35,35-44,7,executive/managerial,10021
4603,F,35,35-44,2,artist,33619
4604,M,25,25-34,15,scientist,10461
4605,M,25,25-34,15,scientist,92656
4606,F,1,Under 18,10,K-12 student,90291
4607,M,25,25-34,0,other or not specified,27403
4608,F,25,25-34,0,other or not specified,02144
4609,F,25,25-34,4,college/grad student,53951
4610,F,25,25-34,4,college/grad student,53951
4611,F,18,18-24,4,college/grad student,78705
4612,F,18,18-24,4,college/grad student,94702
4613,M,25,25-34,12,programmer,41042
4614,F,45,45-49,1,academic/educator,10469
4615,M,25,25-34,17,technician/engineer,61615
4616,M,25,25-34,20,writer,11717
4617,F,25,25-34,6,doctor/health care,55433
4618,M,25,25-34,14,sales/marketing,97202
4619,F,25,25-34,1,academic/educator,97225
4620,F,18,18-24,17,technician/engineer,94606
4621,M,25,25-34,4,college/grad student,94305
4622,M,25,25-34,12,programmer,55433
4623,M,25,25-34,16,self-employed,22207
4624,M,25,25-34,12,programmer,84062
4625,M,25,25-34,7,executive/managerial,92691
4626,M,25,25-34,14,sales/marketing,97219
4627,M,56,56+,1,academic/educator,45224
4628,F,56,56+,6,doctor/health care,23225
4629,F,18,18-24,4,college/grad student,94309
4630,F,25,25-34,4,college/grad student,94610
4631,M,18,18-24,4,college/grad student,94111
4632,M,25,25-34,0,other or not specified,98040
4633,M,1,Under 18,0,other or not specified,48302
4634,M,50,50-55,20,writer,98119
4635,M,18,18-24,4,college/grad student,94703
4636,M,18,18-24,2,artist,10010
4637,F,35,35-44,9,homemaker,48302
4638,M,25,25-34,4,college/grad student,55417
4639,M,35,35-44,11,lawyer,20895
4640,M,25,25-34,4,college/grad student,55417
4641,M,25,25-34,7,executive/managerial,20016
4642,M,25,25-34,0,other or not specified,44691
4643,M,25,25-34,0,other or not specified,98115
4644,M,50,50-55,1,academic/educator,19481
4645,F,50,50-55,6,doctor/health care,48094
4646,F,25,25-34,6,doctor/health care,90405
4647,M,35,35-44,20,writer,80222
4648,M,18,18-24,4,college/grad student,73071
4649,M,56,56+,13,retired,10025
4650,M,25,25-34,7,executive/managerial,30041
4651,F,45,45-49,0,other or not specified,10036
4652,F,25,25-34,7,executive/managerial,94115
4653,M,35,35-44,12,programmer,95051
4654,M,35,35-44,20,writer,94574
4655,F,25,25-34,1,academic/educator,92037
4656,M,25,25-34,17,technician/engineer,94041
4657,M,45,45-49,14,sales/marketing,55416
4658,M,25,25-34,4,college/grad student,99163
4659,F,25,25-34,14,sales/marketing,37076
4660,F,18,18-24,4,college/grad student,06074
4661,M,45,45-49,15,scientist,85255
4662,F,18,18-24,4,college/grad student,84109
4663,M,25,25-34,4,college/grad student,92037
4664,F,45,45-49,7,executive/managerial,77006
4665,M,35,35-44,2,artist,03431
4666,M,35,35-44,1,academic/educator,53704
4667,M,25,25-34,14,sales/marketing,94117
4668,M,35,35-44,14,sales/marketing,74012
4669,M,35,35-44,7,executive/managerial,19004
4670,M,35,35-44,5,customer service,91343
4671,M,25,25-34,12,programmer,94043
4672,M,56,56+,13,retired,94306
4673,M,35,35-44,16,self-employed,94705
4674,F,35,35-44,7,executive/managerial,08318
4675,F,18,18-24,4,college/grad student,27514
4676,M,45,45-49,14,sales/marketing,46038
4677,M,50,50-55,6,doctor/health care,05055
4678,M,35,35-44,2,artist,90292
4679,M,56,56+,13,retired,76051
4680,M,35,35-44,0,other or not specified,04473
4681,F,35,35-44,15,scientist,06119
4682,M,25,25-34,7,executive/managerial,05346
4683,M,25,25-34,0,other or not specified,22101
4684,F,25,25-34,0,other or not specified,04473
4685,M,35,35-44,1,academic/educator,55454
4686,M,18,18-24,1,academic/educator,50201
4687,M,35,35-44,14,sales/marketing,01746
4688,M,25,25-34,9,homemaker,44310
4689,M,18,18-24,12,programmer,02215
4690,F,1,Under 18,10,K-12 student,79605
4691,F,45,45-49,17,technician/engineer,55419
4692,F,25,25-34,7,executive/managerial,78703
4693,M,18,18-24,1,academic/educator,60626
4694,M,56,56+,7,executive/managerial,40505
4695,M,18,18-24,18,tradesman/craftsman,56002
4696,M,18,18-24,12,programmer,10027
4697,M,18,18-24,10,K-12 student,79605
4698,F,25,25-34,6,doctor/health care,55417
4699,F,18,18-24,0,other or not specified,91765
4700,F,18,18-24,4,college/grad student,48109
4701,M,45,45-49,17,technician/engineer,18036
4702,M,25,25-34,11,lawyer,13031
4703,M,25,25-34,7,executive/managerial,02035
4704,M,18,18-24,20,writer,02601
4705,F,18,18-24,0,other or not specified,75115
4706,M,25,25-34,14,sales/marketing,68502
4707,M,1,Under 18,0,other or not specified,92804
4708,M,25,25-34,0,other or not specified,60647
4709,M,45,45-49,0,other or not specified,06804
4710,F,35,35-44,16,self-employed,24450
4711,M,25,25-34,17,technician/engineer,32250
4712,M,35,35-44,17,technician/engineer,03824
4713,M,25,25-34,17,technician/engineer,90245
4714,M,50,50-55,1,academic/educator,55405
4715,M,25,25-34,2,artist,97205
4716,F,25,25-34,16,self-employed,02465
4717,M,45,45-49,17,technician/engineer,48310
4718,M,35,35-44,7,executive/managerial,03885
4719,F,35,35-44,9,homemaker,02816
4720,M,25,25-34,2,artist,90035
4721,M,35,35-44,11,lawyer,95405
4722,M,35,35-44,12,programmer,55122
4723,M,35,35-44,7,executive/managerial,90014-1718
4724,F,56,56+,6,doctor/health care,01852
4725,M,35,35-44,5,customer service,96707-1321
4726,F,35,35-44,16,self-employed,95828
4727,F,56,56+,0,other or not specified,98801
4728,M,25,25-34,19,unemployed,31401
4729,M,50,50-55,16,self-employed,55347
4730,M,50,50-55,11,lawyer,04102
4731,M,25,25-34,17,technician/engineer,98033
4732,M,25,25-34,14,sales/marketing,24450
4733,M,18,18-24,18,tradesman/craftsman,52301
4734,M,50,50-55,1,academic/educator,93105
4735,M,45,45-49,3,clerical/admin,50312
4736,M,18,18-24,20,writer,91505
4737,M,35,35-44,16,self-employed,19003
4738,M,56,56+,1,academic/educator,23608
4739,M,25,25-34,3,clerical/admin,32580
4740,F,25,25-34,3,clerical/admin,38134
4741,M,35,35-44,7,executive/managerial,15203
4742,M,25,25-34,3,clerical/admin,94118
4743,M,56,56+,13,retired,63122
4744,M,50,50-55,15,scientist,12740
4745,F,18,18-24,4,college/grad student,06268
4746,M,50,50-55,1,academic/educator,19087-3622
4747,M,18,18-24,4,college/grad student,26201
4748,M,45,45-49,16,self-employed,60302
4749,M,45,45-49,0,other or not specified,23462
4750,F,25,25-34,0,other or not specified,91107
4751,M,50,50-55,15,scientist,02474
4752,F,18,18-24,4,college/grad student,94121
4753,M,56,56+,1,academic/educator,03825
4754,F,18,18-24,0,other or not specified,91107
4755,F,56,56+,7,executive/managerial,93060
4756,M,56,56+,16,self-employed,55901
4757,M,35,35-44,17,technician/engineer,23451
4758,F,56,56+,13,retired,03261
4759,F,50,50-55,0,other or not specified,04259
4760,M,35,35-44,17,technician/engineer,06110
4761,M,18,18-24,15,scientist,21042
4762,F,25,25-34,14,sales/marketing,94110
4763,M,56,56+,11,lawyer,04259
4764,M,1,Under 18,10,K-12 student,03608
4765,F,35,35-44,16,self-employed,03301
4766,M,35,35-44,16,self-employed,10014
4767,F,35,35-44,9,homemaker,03769
4768,M,25,25-34,4,college/grad student,22030
4769,M,25,25-34,1,academic/educator,02571
4770,F,35,35-44,7,executive/managerial,10012
4771,F,25,25-34,4,college/grad student,04101
4772,M,56,56+,17,technician/engineer,03801
4773,M,45,45-49,1,academic/educator,22314
4774,M,45,45-49,14,sales/marketing,07458
4775,M,25,25-34,17,technician/engineer,23462
4776,F,25,25-34,3,clerical/admin,46227
4777,M,25,25-34,2,artist,46142
4778,M,25,25-34,0,other or not specified,46227
4779,M,45,45-49,3,clerical/admin,04011
4780,M,25,25-34,12,programmer,94114
4781,F,50,50-55,6,doctor/health care,04086
4782,M,45,45-49,1,academic/educator,78212
4783,M,25,25-34,0,other or not specified,60618
4784,F,35,35-44,6,doctor/health care,48105
4785,F,25,25-34,14,sales/marketing,55104
4786,M,45,45-49,6,doctor/health care,22630
4787,M,1,Under 18,11,lawyer,94610
4788,M,35,35-44,7,executive/managerial,85331
4789,M,35,35-44,2,artist,55104
4790,F,25,25-34,2,artist,94133
4791,M,18,18-24,4,college/grad student,55116
4792,F,50,50-55,7,executive/managerial,94123
4793,F,25,25-34,6,doctor/health care,48108
4794,F,35,35-44,0,other or not specified,46142
4795,M,45,45-49,16,self-employed,10962
4796,M,35,35-44,7,executive/managerial,98103
4797,F,35,35-44,17,technician/engineer,84067
4798,M,25,25-34,1,academic/educator,19335
4799,F,18,18-24,4,college/grad student,02809
4800,M,18,18-24,4,college/grad student,80521
4801,M,25,25-34,4,college/grad student,30349
4802,M,56,56+,1,academic/educator,40601
4803,F,25,25-34,16,self-employed,45750
4804,F,35,35-44,1,academic/educator,44107
4805,M,35,35-44,1,academic/educator,45750
4806,M,25,25-34,17,technician/engineer,90031
4807,M,1,Under 18,2,artist,04101
4808,M,35,35-44,0,other or not specified,96707-1321
4809,F,50,50-55,4,college/grad student,20902
4810,M,18,18-24,12,programmer,80526
4811,M,35,35-44,1,academic/educator,01773
4812,M,18,18-24,14,sales/marketing,25301
4813,F,35,35-44,9,homemaker,46077
4814,M,18,18-24,14,sales/marketing,80526
4815,F,50,50-55,18,tradesman/craftsman,04849
4816,F,45,45-49,6,doctor/health care,04240
4817,M,25,25-34,1,academic/educator,20912
4818,F,25,25-34,17,technician/engineer,91007
4819,M,35,35-44,18,tradesman/craftsman,17350
4820,M,50,50-55,11,lawyer,04210
4821,M,18,18-24,19,unemployed,75080
4822,F,35,35-44,0,other or not specified,01545
4823,M,18,18-24,4,college/grad student,46219
4824,M,25,25-34,7,executive/managerial,55411
4825,M,25,25-34,17,technician/engineer,94602
4826,M,45,45-49,12,programmer,55436
4827,M,35,35-44,0,other or not specified,13045
4828,F,18,18-24,20,writer,60194
4829,M,25,25-34,0,other or not specified,20008
4830,M,1,Under 18,10,K-12 student,55317
4831,F,25,25-34,1,academic/educator,04210
4832,M,25,25-34,14,sales/marketing,17857
4833,M,35,35-44,16,self-employed,81321
4834,F,45,45-49,9,homemaker,03862
4835,M,25,25-34,20,writer,14450
4836,F,45,45-49,16,self-employed,04074
4837,M,25,25-34,5,customer service,46254
4838,M,45,45-49,1,academic/educator,48309
4839,F,50,50-55,6,doctor/health care,95014
4840,F,45,45-49,6,doctor/health care,63135
4841,M,25,25-34,12,programmer,94114
4842,F,35,35-44,1,academic/educator,23062
4843,M,56,56+,1,academic/educator,04032
4844,M,45,45-49,7,executive/managerial,03840
4845,F,25,25-34,1,academic/educator,55413
4846,F,25,25-34,2,artist,90066
4847,M,25,25-34,12,programmer,94131
4848,F,35,35-44,6,doctor/health care,54971
4849,F,18,18-24,4,college/grad student,44515
4850,F,45,45-49,3,clerical/admin,44555
4851,M,18,18-24,17,technician/engineer,44406
4852,M,35,35-44,0,other or not specified,42025
4853,M,25,25-34,7,executive/managerial,55346
4854,F,50,50-55,13,retired,03851
4855,M,25,25-34,12,programmer,90034
4856,M,25,25-34,7,executive/managerial,94110
4857,M,25,25-34,14,sales/marketing,23434
4858,M,25,25-34,1,academic/educator,04086
4859,F,18,18-24,14,sales/marketing,50401
4860,M,25,25-34,2,artist,60640
4861,M,25,25-34,4,college/grad student,04309
4862,M,25,25-34,0,other or not specified,94086
4863,F,25,25-34,9,homemaker,84037
4864,M,18,18-24,20,writer,63132
4865,F,35,35-44,14,sales/marketing,02130
4866,M,56,56+,12,programmer,04085
4867,M,25,25-34,16,self-employed,04101
4868,M,35,35-44,17,technician/engineer,03820
4869,F,45,45-49,6,doctor/health care,04578
4870,F,35,35-44,3,clerical/admin,04108
4871,M,18,18-24,12,programmer,04096
4872,M,45,45-49,1,academic/educator,03909
4873,M,56,56+,11,lawyer,13760
4874,F,25,25-34,4,college/grad student,70808
4875,M,35,35-44,0,other or not specified,97403
4876,F,35,35-44,17,technician/engineer,98201
4877,M,25,25-34,4,college/grad student,94703
4878,M,50,50-55,4,college/grad student,94070
4879,M,25,25-34,3,clerical/admin,60626
4880,F,45,45-49,9,homemaker,95030
4881,M,45,45-49,16,self-employed,55406
4882,M,45,45-49,11,lawyer,03301
4883,F,1,Under 18,10,K-12 student,02906
4884,M,35,35-44,14,sales/marketing,90266
4885,M,56,56+,1,academic/educator,23513
4886,F,35,35-44,17,technician/engineer,92509
4887,M,18,18-24,2,artist,19072
4888,F,56,56+,0,other or not specified,08055
4889,M,18,18-24,4,college/grad student,63108
4890,F,25,25-34,1,academic/educator,79928
4891,M,35,35-44,17,technician/engineer,94132
4892,M,25,25-34,12,programmer,55405
4893,M,25,25-34,17,technician/engineer,48092
4894,M,35,35-44,7,executive/managerial,14607
4895,F,25,25-34,3,clerical/admin,52001
4896,M,35,35-44,6,doctor/health care,84103
4897,M,35,35-44,16,self-employed,16844
4898,M,25,25-34,1,academic/educator,27713
4899,M,25,25-34,12,programmer,94402
4900,M,25,25-34,20,writer,33626
4901,M,25,25-34,7,executive/managerial,11228
4902,M,35,35-44,14,sales/marketing,84057
4903,M,35,35-44,12,programmer,95952
4904,M,50,50-55,15,scientist,63121
4905,F,45,45-49,1,academic/educator,60417
4906,M,50,50-55,17,technician/engineer,49506
4907,F,50,50-55,7,executive/managerial,55082
4908,M,35,35-44,15,scientist,85282
4909,F,35,35-44,12,programmer,94014
4910,M,18,18-24,12,programmer,84041
4911,F,25,25-34,0,other or not specified,55421
4912,F,50,50-55,20,writer,98115
4913,F,25,25-34,1,academic/educator,970025
4914,F,25,25-34,1,academic/educator,02453
4915,M,25,25-34,12,programmer,91423
4916,M,18,18-24,20,writer,85054
4917,M,45,45-49,0,other or not specified,27312
4918,F,18,18-24,12,programmer,84107
4919,M,18,18-24,0,other or not specified,84058
4920,M,35,35-44,1,academic/educator,02144
4921,F,25,25-34,15,scientist,92507
4922,M,18,18-24,17,technician/engineer,98121
4923,M,45,45-49,18,tradesman/craftsman,99826
4924,F,35,35-44,0,other or not specified,99801
4925,F,35,35-44,6,doctor/health care,55401
4926,M,1,Under 18,10,K-12 student,55616
4927,M,45,45-49,0,other or not specified,97520
4928,F,25,25-34,3,clerical/admin,92103
4929,M,45,45-49,1,academic/educator,63105
4930,M,50,50-55,17,technician/engineer,63033
4931,M,50,50-55,17,technician/engineer,90031
4932,M,25,25-34,7,executive/managerial,63303
4933,M,25,25-34,15,scientist,94040
4934,F,25,25-34,0,other or not specified,55108
4935,M,35,35-44,17,technician/engineer,62958
4936,F,18,18-24,4,college/grad student,63144
4937,M,35,35-44,0,other or not specified,02108
4938,F,18,18-24,4,college/grad student,55406
4939,M,25,25-34,7,executive/managerial,63105
4940,F,50,50-55,11,lawyer,94102
4941,M,56,56+,20,writer,44281
4942,M,45,45-49,12,programmer,40515
4943,F,50,50-55,0,other or not specified,55401
4944,M,50,50-55,17,technician/engineer,14568
4945,M,50,50-55,0,other or not specified,62234
4946,F,35,35-44,1,academic/educator,91106
4947,M,35,35-44,17,technician/engineer,90035
4948,M,45,45-49,2,artist,94618
4949,M,18,18-24,4,college/grad student,55104
4950,M,25,25-34,16,self-employed,55421
4951,F,35,35-44,17,technician/engineer,90291
4952,F,25,25-34,14,sales/marketing,48067
4953,M,35,35-44,12,programmer,55082
4954,M,45,45-49,0,other or not specified,92679
4955,M,56,56+,13,retired,55804
4956,M,35,35-44,15,scientist,77007
4957,M,25,25-34,2,artist,48197
4958,M,18,18-24,7,executive/managerial,55403
4959,M,25,25-34,17,technician/engineer,23454
4960,M,56,56+,1,academic/educator,55116
4961,M,25,25-34,7,executive/managerial,46220
4962,M,25,25-34,6,doctor/health care,55439
4963,M,45,45-49,17,technician/engineer,94931
4964,M,35,35-44,0,other or not specified,94110
4965,M,1,Under 18,10,K-12 student,63123-1507
4966,M,50,50-55,14,sales/marketing,55407
4967,M,18,18-24,4,college/grad student,94708
4968,F,50,50-55,20,writer,95404
4969,M,18,18-24,19,unemployed,94111
4970,F,25,25-34,12,programmer,94526
4971,M,35,35-44,7,executive/managerial,94086
4972,M,35,35-44,0,other or not specified,95118
4973,F,56,56+,2,artist,949702
4974,M,35,35-44,20,writer,94131
4975,M,35,35-44,0,other or not specified,90065
4976,M,25,25-34,11,lawyer,65775
4977,M,25,25-34,4,college/grad student,92507
4978,M,35,35-44,14,sales/marketing,68108
4979,M,35,35-44,2,artist,55423
4980,M,25,25-34,1,academic/educator,55403
4981,M,50,50-55,1,academic/educator,55406
4982,M,25,25-34,12,programmer,63043
4983,F,45,45-49,16,self-employed,55116
4984,M,35,35-44,0,other or not specified,55405
4985,M,35,35-44,0,other or not specified,29063
4986,M,18,18-24,12,programmer,55401
4987,F,56,56+,8,farmer,90210
4988,M,25,25-34,17,technician/engineer,55105
4989,M,25,25-34,0,other or not specified,55121
4990,F,25,25-34,4,college/grad student,55407
4991,F,56,56+,14,sales/marketing,91791
4992,F,25,25-34,2,artist,55106
4993,M,45,45-49,17,technician/engineer,54022
4994,M,45,45-49,17,technician/engineer,56001
4995,M,50,50-55,20,writer,55419
4996,M,35,35-44,7,executive/managerial,94550
4997,M,1,Under 18,10,K-12 student,90210
4998,F,18,18-24,4,college/grad student,48433
4999,F,56,56+,13,retired,92407
5000,M,25,25-34,4,college/grad student,46254
5001,F,25,25-34,2,artist,63119
5002,M,25,25-34,17,technician/engineer,90505
5003,M,35,35-44,12,programmer,49508
5004,F,56,56+,1,academic/educator,90402
5005,M,45,45-49,16,self-employed,92807
5006,M,35,35-44,3,clerical/admin,48827
5007,F,18,18-24,4,college/grad student,91030
5008,M,25,25-34,20,writer,60615
5009,F,45,45-49,16,self-employed,65441
5010,M,45,45-49,15,scientist,63119
5011,M,18,18-24,4,college/grad student,64154
5012,M,50,50-55,15,scientist,48103
5013,M,18,18-24,4,college/grad student,26241
5014,M,45,45-49,0,other or not specified,92626
5015,M,35,35-44,6,doctor/health care,92672
5016,F,35,35-44,1,academic/educator,89447
5017,M,35,35-44,12,programmer,91104
5018,F,56,56+,12,programmer,90290
5019,M,25,25-34,7,executive/managerial,10025
5020,F,56,56+,13,retired,90241
5021,M,50,50-55,6,doctor/health care,90504
5022,M,35,35-44,7,executive/managerial,91001
5023,M,35,35-44,20,writer,91505
5024,F,45,45-49,1,academic/educator,14618
5025,M,25,25-34,20,writer,60615
5026,M,25,25-34,17,technician/engineer,92584
5027,F,25,25-34,14,sales/marketing,05345
5028,M,25,25-34,12,programmer,92404
5029,M,25,25-34,4,college/grad student,70115
5030,M,18,18-24,1,academic/educator,70006
5031,F,25,25-34,4,college/grad student,89431
5032,M,18,18-24,17,technician/engineer,02139
5033,F,56,56+,13,retired,60506
5034,F,25,25-34,15,scientist,62901
5035,F,25,25-34,17,technician/engineer,19810
5036,M,35,35-44,7,executive/managerial,14850
5037,M,35,35-44,12,programmer,11375
5038,M,25,25-34,20,writer,10010
5039,F,35,35-44,4,college/grad student,97068
5040,M,45,45-49,12,programmer,44312
5041,F,45,45-49,6,doctor/health care,60031
5042,F,18,18-24,2,artist,55408
5043,F,18,18-24,6,doctor/health care,92145
5044,F,35,35-44,6,doctor/health care,23507
5045,M,35,35-44,0,other or not specified,43081
5046,M,25,25-34,16,self-employed,60614
5047,M,45,45-49,6,doctor/health care,23452
5048,F,35,35-44,7,executive/managerial,30350
5049,M,25,25-34,12,programmer,60613
5050,F,18,18-24,4,college/grad student,11024
5051,F,50,50-55,7,executive/managerial,11771
5052,M,35,35-44,16,self-employed,02536
5053,M,25,25-34,4,college/grad student,84111
5054,M,35,35-44,2,artist,20818
5055,F,35,35-44,16,self-employed,97330
5056,M,45,45-49,1,academic/educator,16673
5057,M,50,50-55,7,executive/managerial,84093
5058,M,56,56+,17,technician/engineer,84121
5059,M,45,45-49,16,self-employed,22652
5060,M,45,45-49,17,technician/engineer,84109-2001
5061,F,18,18-24,19,unemployed,05070
5062,M,50,50-55,16,self-employed,65401
5063,F,1,Under 18,10,K-12 student,22801
5064,M,18,18-24,4,college/grad student,43215
5065,M,25,25-34,14,sales/marketing,28715
5066,F,25,25-34,1,academic/educator,23603
5067,M,56,56+,13,retired,97520
5068,M,35,35-44,7,executive/managerial,19004
5069,F,56,56+,0,other or not specified,95062
5070,M,25,25-34,2,artist,55344
5071,F,25,25-34,7,executive/managerial,75093
5072,M,45,45-49,17,technician/engineer,97330
5073,M,56,56+,2,artist,93950
5074,M,1,Under 18,0,other or not specified,20132
5075,M,50,50-55,6,doctor/health care,97470
5076,M,25,25-34,3,clerical/admin,19147
5077,M,25,25-34,2,artist,20037
5078,M,45,45-49,7,executive/managerial,19067
5079,M,25,25-34,4,college/grad student,70003
5080,F,50,50-55,12,programmer,95472
5081,F,18,18-24,4,college/grad student,19102
5082,M,35,35-44,1,academic/educator,23185
5083,M,25,25-34,4,college/grad student,16803
5084,M,18,18-24,4,college/grad student,10013
5085,M,56,56+,17,technician/engineer,75225
5086,M,25,25-34,1,academic/educator,23462
5087,F,25,25-34,6,doctor/health care,19102
5088,M,25,25-34,17,technician/engineer,38111
5089,F,35,35-44,16,self-employed,77027
5090,F,35,35-44,19,unemployed,75069
5091,M,25,25-34,17,technician/engineer,19810
5092,M,56,56+,14,sales/marketing,18954
5093,M,50,50-55,7,executive/managerial,19047
5094,M,18,18-24,10,K-12 student,67206
5095,F,35,35-44,1,academic/educator,23508
5096,M,25,25-34,11,lawyer,75206
5097,M,56,56+,16,self-employed,19131
5098,M,50,50-55,7,executive/managerial,19380
5099,M,18,18-24,0,other or not specified,02780
5100,M,50,50-55,6,doctor/health care,193122042
5101,M,25,25-34,0,other or not specified,90069
5102,M,25,25-34,12,programmer,90240
5103,F,35,35-44,16,self-employed,78222
5104,M,35,35-44,20,writer,19108
5105,M,50,50-55,7,executive/managerial,18977
5106,F,35,35-44,1,academic/educator,19348
5107,F,45,45-49,0,other or not specified,08081
5108,F,25,25-34,9,homemaker,93940
5109,F,45,45-49,6,doctor/health care,19802
5110,M,35,35-44,15,scientist,78250
5111,M,35,35-44,2,artist,78006
5112,M,35,35-44,13,retired,89128
5113,M,25,25-34,0,other or not specified,55408
5114,F,1,Under 18,10,K-12 student,22932
5115,M,56,56+,12,programmer,02143
5116,M,35,35-44,6,doctor/health care,95521
5117,F,25,25-34,0,other or not specified,70118
5118,M,1,Under 18,10,K-12 student,95123
5119,F,25,25-34,0,other or not specified,10011
5120,M,50,50-55,7,executive/managerial,80302
5121,M,25,25-34,7,executive/managerial,91608
5122,M,25,25-34,0,other or not specified,20009
5123,M,50,50-55,12,programmer,34761
5124,M,35,35-44,2,artist,20818
5125,M,45,45-49,0,other or not specified,10016
5126,M,25,25-34,11,lawyer,02453
5127,M,45,45-49,5,customer service,98502
5128,M,50,50-55,7,executive/managerial,94709
5129,M,45,45-49,17,technician/engineer,40515
5130,F,50,50-55,1,academic/educator,33149
5131,F,25,25-34,1,academic/educator,77707
5132,M,35,35-44,7,executive/managerial,77565
5133,M,18,18-24,11,lawyer,10028
5134,M,25,25-34,17,technician/engineer,95014
5135,M,35,35-44,7,executive/managerial,64055
5136,M,25,25-34,12,programmer,91106
5137,M,18,18-24,18,tradesman/craftsman,65265
5138,M,25,25-34,17,technician/engineer,35205
5139,M,50,50-55,16,self-employed,12866
5140,M,25,25-34,6,doctor/health care,35205
5141,M,18,18-24,17,technician/engineer,55423
5142,M,25,25-34,1,academic/educator,92101
5143,M,18,18-24,4,college/grad student,44502
5144,F,50,50-55,0,other or not specified,66762
5145,M,35,35-44,7,executive/managerial,77565-2332
5146,M,56,56+,1,academic/educator,04240
5147,M,18,18-24,0,other or not specified,48314
5148,M,25,25-34,20,writer,98101
5149,M,35,35-44,1,academic/educator,10012
5150,M,25,25-34,3,clerical/admin,98034
5151,M,18,18-24,19,unemployed,30662
5152,F,25,25-34,4,college/grad student,44406
5153,M,25,25-34,7,executive/managerial,60046
5154,M,25,25-34,16,self-employed,20007
5155,M,25,25-34,16,self-employed,33301
5156,M,18,18-24,14,sales/marketing,10024
5157,M,35,35-44,1,academic/educator,74012
5158,F,18,18-24,4,college/grad student,44509
5159,M,35,35-44,7,executive/managerial,37027
5160,F,18,18-24,4,college/grad student,90066
5161,M,25,25-34,4,college/grad student,30052
5162,M,25,25-34,17,technician/engineer,94043
5163,M,45,45-49,6,doctor/health care,53216
5164,F,35,35-44,17,technician/engineer,91107
5165,M,35,35-44,6,doctor/health care,91103
5166,M,50,50-55,6,doctor/health care,42420
5167,M,18,18-24,15,scientist,06114
5168,M,35,35-44,7,executive/managerial,01720
5169,F,50,50-55,4,college/grad student,53562
5170,M,18,18-24,4,college/grad student,63141
5171,M,56,56+,17,technician/engineer,92009
5172,F,35,35-44,11,lawyer,05602
5173,M,1,Under 18,10,K-12 student,60423
5174,M,45,45-49,1,academic/educator,45208
5175,F,35,35-44,9,homemaker,33445
5176,M,1,Under 18,10,K-12 student,60423
5177,M,45,45-49,14,sales/marketing,30005
5178,M,50,50-55,0,other or not specified,45420
5179,M,25,25-34,12,programmer,94110
5180,M,35,35-44,11,lawyer,85044
5181,M,25,25-34,7,executive/managerial,19003
5182,F,35,35-44,7,executive/managerial,55441
5183,F,18,18-24,20,writer,45202
5184,M,18,18-24,20,writer,67212
5185,F,35,35-44,4,college/grad student,44485
5186,M,35,35-44,12,programmer,96555
5187,M,18,18-24,16,self-employed,06510
5188,F,35,35-44,9,homemaker,44406
5189,F,45,45-49,7,executive/managerial,80304
5190,F,35,35-44,0,other or not specified,85024
5191,F,25,25-34,4,college/grad student,55455
5192,M,25,25-34,7,executive/managerial,80303
